Propagation time (micsec),ExcitationSignal,A0 Propagated signal (nm),A1 Propagated signal (nm),A2 Propagated signal (nm),A3 Propagated signal (nm),A4 Propagated signal (nm),S0 Propagated signal (nm),S1 Propagated signal (nm),S2 Propagated signal (nm),S3 Propagated signal (nm),Sum Propagated signal (nm)
"0,75125835774923","-0,0157084194356844","0,0000449848019033953","0,0000282534046955436","-0,0000811686231474686","-0,0000235205196261973","-0,00671374344127988","-0,0000788965929142866","-0,0000463815105637015","-0,000305276579467934","0,000228336936162998","-0,00694741212423754"
"0,788821275636692","-0,016462008985537","-0,000000644498716841545","0,0000000557948436565927","-0,0000414663972459891","-0,0000180255242227839","-0,00550235699132155","-0,00011818323894215","-0,0000364352898398211","-0,000252327391239054","0,00025558194346693","-0,00571380159321761"
"0,826384193524153","-0,0153601295014216","-0,0000469511875039881","-0,0000286025700219492","0,00000208799723166307","-0,0000127602650783357","-0,00378658812313826","-0,000146078320837064","-0,0000228329161916213","-0,000176830798371915","0,000261640185551323","-0,00395691599836015"
"0,863947111411615","-0,0121901403535311","-0,0000894595412239038","-0,0000550135637892161","0,0000460658678161682","-0,00000723311384899461","-0,00172357562228458","-0,000159751492873967","-0,0000068797322288761","-0,0000828306936671337","0,000246270345886994","-0,00183240754621351"
"0,901510029299076","-0,00697381136106865","-0,000123990719316636","-0,0000766285803934917","0,0000869720234282419","-0,00000083949503428745","0,000497679800488835","-0,000157732216082967","0,0000098657492820252","0,0000236422809590393","0,000211030856176202","0,000469999699506962"
"0,939072947186537","-7,4923100822826E-018","-0,000147076176299784","-0,0000913106996695031","0,00012152589490636","0,00000696549467632088","0,00267362655638422","-0,000140069278770503","0,0000257447807589107","0,000134875947537088","0,000159114909716","0,00274339742923911"
"0,976635865073999","0,00817376139393214","-0,000156309439539579","-0,00009755269114559","0,000146925856818489","0,0000164920194838537","0,00460481451173786","-0,000108345641992278","0,0000391647211907653","0,000241996116669848","0,0000950471370472954","0,00478223259027067"
"1,01419878296146","0,0167546611216357","-0,000150600038728487","-0,0000946380158008623","0,000161075361091042","0,0000276683254220941","0,00611417941078774","-0,0000655445570650316","0,0000487619774985676","0,00033567096387625","0,0000242720880676721","0,00640084551514898"
"1,05176170084892","0,0247826751689052","-0,000130302159405144","-0,0000827270722393367","0,000162752805552551","0,0000399491953492373","0,00706328271595705","-0,000015777096798787","0,0000535446072702133","0,000406945190094831","-0,0000473262734124003","0,00745034191236821"
"1,08932461873638","0,0312284436043166","-0,0000972024282118275","-0,0000628580267678637","0,00015171179151378","0,0000523008974096035","0,00736501654276208","0,0000361051436753821","0,0000529992944176742","0,000448127448622367","-0,00011392970834941","0,00783227095507179"
"1,12688753662384","0,0351117570558743","-0,0000543650281572785","-0,0000368599960382248","0,000128704147851726","0,0000632730699720135","0,00699160660902755","0,0000849767086125443","0,000047150732809866","0,000453640261317928","-0,000170270274202854","0,00750785623119327"
"1,16445045451131","0,0356279053295613","-0,00000584674157856034","-0,00000718527712658886","0,0000954243220516123","0,0000711553439511168","0,00597717672986351","0,000125940224751406","0,0000365661543192675","0,000420736921768972","-0,000212052536187971","0,00650191514181277"
"1,20201337239877","0,0322668955454528","0,0000436919422665469","0,0000233241806498933","0,0000543799480875407","0,0000742033193703383","0,00441463694653028","0,00015481497816647","0,0000223033593117876","0,000349996013217322","-0,000236278810547534","0,00490107187705264"
"1,23957629028623","0,0249099943675141","0,0000894422796090475","0,0000517137072122402","0,00000869910628507895","0,0000709066383072588","0,00244717816166757","0,00016856355238479","0,00000580657276687895","0,00024552123183186","-0,000241452962479219","0,0028463782875855"
"1,27713920817369","0,013889391375588","0,000126924227861542","0,0000752088696233913","-0,000038110438016203","0,0000602631011637054","0,000255151350574156","0,00016561283514263","-0,0000112398784168118","0,000114800957630222","-0,000227650254695256","0,000520960770867375"
"1,31470212606115","2,03968179735089E-017","0,000152436649660282","0,0000914947938569436","-0,000082431229025188","0,0000420184999490869","-0,0019604664895728","0,000146035077810273","-0,0000270853196806567","-0,0000317840292615617","-0,000196453317013693","-0,00186623536327731"
"1,35226504394861","-0,015542743405432","0,000163434277109485","0,000098952960229758","-0,000120814554608231","0,0000168329907532689","-0,00399650353329901","0,000111567792266604","-0,0000400958852173546","-0,000181778620067759","-0,000150766233689577","-0,00409917080652281"
"1,38982796183608","-0,0311992226441295","0,000158791643173828","0,000096830414539923","-0,000150246117991608","-0,0000136583980977145","-0,00566623046171885","0,0000654669113350189","-0,0000489276396727584","-0,000321733914505815","-0,0000945288987937994","-0,00597423646173178"
"1,42739087972354","-0,0452497569804871","0,000138925240023038","0,0000853229002704407","-0,000168378914750086","-0,0000469116802266385","-0,00681649330580047","0,0000122043265871381","-0,0000526709058654889","-0,000438454365580314","-0,0000323612841139549","-0,00731881798945634"
"1,464953797611","-0,0559738480620742","0,000105759509395487","0,0000655620775624817","-0,00017371589878717","-0,000079671170659358","-0,007341768690432","-0,0000429630143839379","-0,0000509497869908001","-0,000520291837999687","0,0000308284677018513","-0,00800721034459313"
"1,50251671549846","-0,0618466599780682","0,0000625384486768477","0,000039506873197716","-0,000165728856383924","-0,000108285462098185","-0,00719385050163439","-0,0000945114925115607","-0,0000439654427410704","-0,000558354924267745","0,0000902373708842341","-0,00797241398687808"
"1,54007963338592","-0,0617312930212589","0,0000135009226306142","0,00000974906871771198","-0,000144904662206128","-0,000129112268566466","-0,00638627786505336","-0,000137205744077243","-0,0000324776140713416","-0,000547503734548986","0,000141530012567652","-0,00721270188460754"
"1,57764255127338","-0,055044134013733","-0,0000365475660458507","-0,0000207475983053413","-0,000112715416278252","-0,000138967735770343","-0,00499309711431602","-0,000166634172428026","-0,0000177255653544674","-0,000487016549338805","0,000181142916177007","-0,00579230880166009"
"1,61520546916084","-0,0418718651670832","-0,0000827225116217024","-0,0000489482788560825","-0,0000715144831522741","-0,000135566061454504","-0,00314207077236751","-0,000179669725515985","-0,00000129629871328744","-0,000380844056290043","0,000206510928811398","-0,00383612125915999"
"1,65276838704831","-0,0230226186905428","-0,00012055652523681","-0,0000720567189260034","-0,0000243658003173847","-0,000117891926110356","-0,00100295662268112","-0,00017480703485989","0,0000150461552695966","-0,000237406703925323","0,000216204055469139","-0,00151879112131815"
"1,69033130493577","-4,28947442438818E-017","-0,000146451669291815","-0,0000878014641102208","0,0000251813604666001","-0,0000864521736271437","0,00122806720171137","-0,000152338714404","0,0000295520383176758","-0,0000689370256691705","0,000209971698517895","0,000950791251911194"
"1,72789422282323","0,0251032983681922","-0,00015804006826846","-0,0000946683748254863","0,0000733560211676128","-0,0000433643680236586","0,00334640119071888","-0,000114349537500673","0,0000406768599761104","0,000109583233101733","0,000188699115462741","0,0033482940718088"
"1,76545714071069","0,0497866160652844","-0,000154414487409928","-0,000092054713505933","0,000116448484370149","0,00000774269652647039","0,00515779499548377","-0,0000645257846162483","0,0000472509221059662","0,000281796924704781","0,000154287373992423","0,00545432641165145"
"1,80302005859815","0,0713825637359021","-0,000136204504794702","-0,0000803282395647067","0,000151092069315318","0,0000620195926375567","0,00649616634121595","-0,00000779638054803677","0,0000486083118458766","0,00043152609903105","0,000109472685704341","0,00707455597484264"
"1,84058297648561","0,0873358761965364","-0,000105490642497327","-0,0000607847917967693","0,000174522817154823","0,000113857279806665","0,00723883278718535","0,0000501595290304746","0,0000446605920772696","0,000544354101679773","0,0000576035314416929","0,00805771520408195"
"1,87814589437307","0,0954915028125263","-0,0000655665224239545","-0,0000355086750928319","0,000184797657137465","0,000157475152341168","0,00731775873288728","0,000103489150129445","0,0000359064475757255","0,000609074385441066","0,00000239451237822185","0,00830982084037358"
"1,91570881226054","0,0943605060433238","-0,0000205757850765676","-0,00000715062014485156","0,000180954185022972","0,000187573985870051","0,00672578633555989","0,000146767536807717","0,0000233756606305768","0,000618854673092604","-0,0000523253349561111","0,00780326063680628"
"1,953271730148","0,0833326342491547","0,0000249357448059205","0,0000213530001234447","0,000163099111006307","0,000199979495955124","0,00551727988701869","0,000175561108374714","0,0000085131993848714","0,000571990877899156","-0,0001028544715223","0,00657985795304593"
"1,99083464803546","0,0628082539171986","0,0000665029343586919","0,0000470896297379391","0,000132417361139982","0,000192198547392171","0,00380312628656365","0,000186893292879478","-0,00000698393664277172","0,000472164918945496","-0,000145838900971058","0,00474757013340358"
"2,02839756592292","0,034229456855251","0,000100205928756329","0,0000674754674991402","0,0000910994614067612","0,000163815795583468","0,00174055235519033","0,000179561924532112","-0,0000213589529776118","0,000328170290018464","-0,000178461495128081","0,00247106077488091"
"2,06596048381038","2,81111246610873E-016","0,000123065554253204","0,0000805231792512174","0,0000421908310719995","0,000116673502393804","-0,000481304749665347","0,000154273164341924","-0,0000329949025229315","0,000153123802100579","-0,00019859475191988","-0,0000430443706954306"
"2,10352340169784","-0,036704650619251","0,000133326891706442","0,0000850437616392766","-0,0000106274494774419","0,0000548000852114468","-0,00265874849825074","0,000113575933113757","-0,0000405989816160349","-0,0000367644595159955","-0,000204913479095897","-0,00256490619628519"
"2,14108631958531","-0,0722237070872782","0,00013060149558425","0,0000807611681288105","-0,000063311384217832","-0,0000159187800191792","-0,00459220249158625","0,00006160211361024","-0,0000433502537641769","-0,000223744022893389","-0,000196965457130712","-0,00486252761228824"
"2,17864923747277","-0,102768965461635","0,000115855213570492","0,0000683279019136539","-0,000111760777909029","-0,0000883021741157281","-0,00610450473238706","0,00000363878877520616","-0,0000409935678517941","-0,000390245782761991","-0,000175198967980126","-0,00672318409874637"
"2,21621215536023","-0,124819930089255","0,0000912464738573713","0,0000492406717938447","-0,000152137153336613","-0,000154615618424827","-0,00705713931876959","-0,0000544227922141858","-0,0000338684723089404","-0,000520599385173083","-0,000140946406809101","-0,00797324200138513"
"2,25377507324769","-0,135515686289294","0,0000598371399895189","0,0000256661821695614","-0,000181168487400781","-0,000207414863117228","-0,00736291850110399","-0,000106703073317076","-0,0000228693339523968","-0,000602571791405242","-0,0000963633629322134","-0,00849450609106985"
"2,29133799113515","-0,133000962214651","0,0000252125407843225","0,000000196958376477047","-0,000196416597499194","-0,000240398279406679","-0,00699395456493506","-0,000147948946499956","-0,00000934080903807641","-0,00062856970719212","-0,0000443229523794912","-0,00823554235778978"
"2,32890090902261","-0,116686269704274","-0,00000894266612130869","-0,0000244353094268333","-0,000196485128107054","-0,000249168899443465","-0,00598419365754528","-0,000174081184095292","0,00000507963191542395","-0,000596382384014627","0,0000117338367519116","-0,00721687576008652"
"2,36646382691007","-0,0873889812604789","-0,0000392617493897991","-0,0000456569377551172","-0,000181150042553198","-0,000231813290880499","-0,0044262826590211","-0,000182615364731514","0,0000186541412126469","-0,000509388304492187","0,0000679892170754562","-0,00552952499053531"
"2,40402674479754","-0,0473331673372142","-0,0000630570276338641","-0,000061327087427941","-0,00015140009384484","-0,000189221945540803","-0,00246305968045361","-0,000172910763904989","0,0000297496483732956","-0,00037620450187742","0,000120475809727029","-0,00332695564258314"
"2,441589662685","1,54624980419073E-016","-0,0000785833700094326","-0,0000699602254485575","-0,000109381559597951","-0,000125103060981819","-0,000274451110162014","-0,000146220492069588","0,000037031775935425","-0,000209814864026535","0,000165331211438073","-0,000811151694922399"
"2,47915258057246","0,0501638399032976","-0,0000851753437213681","-0,0000708723373128411","-0,0000582490805375446","-0,0000456756167290142","0,00193902175650799","-0,00010553806013263","0,0000396246333572638","-0,0000262675874602292","0,000199067208920592","0,00178593557289222"
"2,51671549845992","0,0981566493814253","-0,000083245462973964","-0,0000642358302763786","-0,00000193214679732908","0,0000409353250695543","0,00397461396833722","-0,0000552580821917101","0,0000372173743735111","0,000156923772745374","0,000218837060056008","0,00422385597834229"
"2,55427841634738","0,138913979853144","-0,0000741485896046835","-0,0000510385124586493","0,0000551660093519704","0,000125542453357011","0,00564592282717063","-0,000000689436525879384","0,0000301044614762954","0,00032251118778826","0,000222681085207652","0,00627605148576261"
"2,59184133423484","0,167834863818454","-0,0000599343411537755","-0,0000329529050999863","0,000108514265962213","0,000198890455166539","0,00679994879792439","0,0000525244631600608","0,0000191542479981635","0,000455197908720973","0,000209728979363752","0,00775107187204233"
"2,62940425212231","0,181288005125655","-0,0000430232620368551","-0,000012132198117203","0,000153816966019173","0,00025269129192691","0,0073310908830011","0,0000990134715798815","0,00000570888287529759","0,000543108130118761","0,000180337345272527","0,00851061151063959"
"2,66696717000977","0,177043278458729","-0,0000258517435204535","0,00000904275619205669","0,000187365282094887","0,00028058265391939","0,00719079766449318","0,000134248975993279","-0,00000857331280803511","0,000578893658481585","0,000136143365978087","0,00848264930082398"
"2,70453008789723","0,154579033623469","-0,0000105340499523824","0,0000282358164646153","0,000206347277980307","0,000278896874603213","0,00639199362491375","0,000155009914689483","-0,000021914918069249","0,000560369980570682","0,0000800204337543916","0,00766842495495481"
"2,74209300578469","0,115226394442905","0,0000014131298437404","0,0000434159594917954","0,000209090040450286","0,00024714613745566","0,00500787885738737","0,000159695915455152","-0,0000326329696777248","0,00049062433834698","0,0000159287724459024","0,00614256018119916"
"2,77965592367215","0,0621270967943547","0,00000924708668113089","0,0000530762829365468","0,00019521230571706","0,000188159983243793","0,00316521503815314","0,000148454765142203","-0,0000393438075007204","0,00037759405337868","-0,0000513368554341084","0,00404627885231773"
"2,81721884155961","5,55426794948966E-016","0,0000130536733984295","0,000056387439506686","0,0001656730607283","0,00010784969004485","0,00103271448556636","0,00012311296917397","-0,000041134723269364","0,000233168380283814","-0,000116490165991938","0,00157433480944111"
"2,85478175944707","-0,0652686067651925","0,0000136741151730994","0,000053269344702137","0,000122710103103169","0,0000146167228849574","-0,00119440373947269","0,0000869208907903811","-0,0000376815445505849","0,0000719157112930296","-0,000174164782257649","-0,00104314317833415"
"2,89234467733454","-0,127176464956158","0,0000125158288913493","0,0000443747749435355","0,0000696717874107278","-0,0000815357952636125","-0,00331227718055392","0,0000441452064617994","-0,0000292974150998555","-0,0000904251138706884","-0,000219362764059558","-0,00356219067114023"
"2,929907595222","-0,179247578441489","0,0000112753363795004","0,0000309888508917372","0,0000107543703344216","-0,000170093711370122","-0,00512704907958978","-0,000000441325986548179","-0,0000169059851899401","-0,000238529099564288","-0,000247902204508704","-0,00574790284860372"
"2,96747051310946","-0,215702306183347","0,0000116140468162572","0,0000148581547295219","-0,0000493343258683051","-0,000241203976732728","-0,00647259864417435","-0,0000421115510708181","-0,00000194108560583089","-0,000358980595327082","-0,000256822399898149","-0,00739652037713149"
"3,00503343099692","-0,232086602510502","0,0000148350069711685","-0,00000202878389887987","-0,000105757546086458","-0,000286795479629108","-0,00722573267283686","-0,0000767119182646634","0,0000138163067935298","-0,000441529065308331","-0,000244705622302675","-0,00835460977456227"
"3,04259634888438","-0,225792881138784","0,0000216095867547084","-0,0000176826056674131","-0,000153946752833896","-0,000301518803930192","-0,0073174512346165","-0,000101105557394105","0,0000284454282893531","-0,000479983372625394","-0,000211879346261195","-0,00853351265828464"
"3,08015926677184","-0,196413334483692","0,0000317972186298857","-0,0000303468120566566","-0,000189979835830191","-0,000283393412692613","-0,0067392590422453","-0,000113480356881251","0,0000401135197849285","-0,000472664247184238","-0,000160471756570565","-0,007917684725046"
"3,1177221846593","-0,145881480829327","0,0000443893548473641","-0,0000386964826035589","-0,00021090815425159","-0,000234082437907348","-0,00554394671938897","-0,000113489064090998","0,0000472973920953195","-0,000422383486705981","-0,0000943058627873312","-0,00656612546079309"
"3,15528510254677","-0,0783779361216683","0,0000575921791003757","-0,0000419792255648269","-0,000215004265741328","-0,000158756897035885","-0,00384077104126049","-0,000102209331683152","0,0000489724446285289","-0,000335969287897644","-0,0000186324899404688","-0,00460675791539489"
"3,19284802043423","1,9056100347472E-016","0,0000690433958682429","-0,0000400829777396676","-0,000201908797791807","-0,0000655580495869797","-0,00178547440002788","-0,0000819337887851151","0,0000447462587870396","-0,000223404333058063","0,0000602816259473025","-0,00222429106638693"
"3,23041093832169","0,0817807400083733","0,0000761391110700641","-0,0000335244089708071","-0,000172663475525284","0,0000352866643621255","0,00043394534912906","-0,0000558208994582312","0,0000349200667398416","-0,0000966818156382271","0,000135679077076168","0,000357279668784709"
"3,26797385620915","0,158825493984266","0,0000764299927910759","-0,0000233614307025696","-0,000129627083979048","0,000132597597697195","0,00261441573648063","-0,0000274540377992948","0,0000204696210677969","0,0000314894875638947","0,000200905771562389","0,00289586565468207"
"3,30553677409661","0,223133676282809","0,0000680339004854363","-0,000011042466353427","-0,000076281243105973","0,000215499803184581","0,00455635294796193","-0,00000036680732504274","0,00000294632052125173","0,000148989156188388","0,000250019890960854","0,005154151502518"
"3,34309969198407","0,267667359023216","0,0000500067844617814","0,00000178739360706381","-0,0000169424028851308","0,000274659773685813","0,0060819128228836","0,0000224041416690345","-0,000015691199407064","0,000245461102128175","0,000278357873605325","0,0069219562897486"
"3,38066260987154","0,287110354217464","0,0000226158732243091","0,0000134983484909495","0,0000435954348671504","0,000303359268069002","0,0070512628969127","0,0000386820765011141","-0,0000332965204431373","0,000313244294252259","0,000283001049730448","0,00803596272160479"
"3,418225527759","0,27848095989895","-0,0000125309808400198","0,0000226792244686067","0,000100456821830132","0,000298280509775325","0,00737538872309529","0,0000473839170738811","-0,0000477812205749876","0,000347972664923253","0,000263093978304843","0,00839494363805633"
"3,45578844564646","0,241529420369778","-0,0000525293948545627","0,0000283070597384564","0,000149086100853056","0,000259908999721026","0,00702426318525106","0,0000485971273807748","-0,0000573588339302496","0,000348798421250034","0,000219978301987401","0,00796905096739699"
"3,49335136353392","0,178870791394969","-0,0000934042335836143","0,0000298624978212299","0,000185619806250668","0,000192503508172825","0,00602962990594366","0,0000434930216337011","-0,0000607586569692587","0,00031823610177874","0,000157122931956472","0,00680230488300443"
"3,53091428142138","0,0958293998751825","-0,000130501705130778","0,0000273777184468176","0,000207198964166408","0,000103632556672163","0,00448214275836414","0,0000340914234676027","-0,0000573841671276877","0,000261666202215467","0,0000798509821272401","0,00500807473320137"
"3,56847719930884","9,28784652150725E-016","-0,000159009485571582","0,0000214123647608901","0,000212195454572415","0,0000033271007909458","0,00252311828177374","0,0000229113204539163","-0,000047396884518161","0,0001865724364456","-0,00000511586918765969","0,0027580147195201"
"3,6060401171963","-0,0994398334277259","-0,000174547341783261","0,0000129621098747112","0,000200334225713535","-0,0000970557418521245","0,000331649633497657","0,0000125573268905282","-0,0000317148601656297","0,000101611970212491","-0,0000902561047659274","0,000265541217621981"
"3,64360303508377","-0,192604612371762","-0,00017375780192771","0,00000331299091436026","0,000172702278446663","-0,000186128574805851","-0,00189174521035473","0,00000530040886349394","-0,0000119246680465252","0,0000156308117105456","-0,000167935357046422","-0,00223454512224617"
"3,68116595297123","-0,269880163397861","-0,000154821777629396","-0,00000613863519568184","0,000131645127496854","-0,000253780181176889","-0,00394345065649521","0,00000271225766059162","0,00000988429790088782","-0,0000632639646899746","-0,000231116673765542","-0,00450833020589436"
"3,71872887085869","-0,322910502412359","-0,000117828659375826","-0,0000140765269812322","0,0000805610175098012","-0,000292341102281153","-0,00563538361643891","0,00000540572100360249","0,0000313454119970132","-0,000128476697402552","-0,000274025292844299","-0,00634481974481356"
"3,75629178874615","-0,345491502812526","-0,0000649441512876207","-0,0000194403618350998","0,0000236116791304559","-0,000297472186160694","-0,00681222422052041","0,0000129196347656183","0,0000500754342358584","-0,000175465666745901","-0,000292702310299611","-0,00757564214871741"
"3,79385470663361","-0,334276592262848","-0,00000034069859195085","-0,0000215640589848196","-0,0000346248765117674","-0,000268671341771799","-0,00736567019645927","0,000023766987846397","0,0000639410433658679","-0,000202012170242078","-0,000285391536745475","-0,0080905668480949"
"3,83141762452107","-0,289215783656261","0,0000701175263784368","-0,0000202588646497209","-0,0000895296581306028","-0,000209337643688337","-0,00724440747560808","0,0000356430668838598","0,0000713012115475253","-0,000208207128261879","-0,000252719612465514","-0,00784739857799431"
"3,86898054240853","-0,21367406500535","0,000139413574969736","-0,0000158307891250911","-0,0001368145235982","-0,000126383292053059","-0,00645887887879658","0,0000457679485033778","0,0000711978132068335","-0,000196179798911199","-0,000197649548920189","-0,00687535749472437"
"3,906543460296","-0,114206268046505","0,000200090667181056","-0,00000903064289310823","-0,000172860017474931","-0,0000294367476467098","-0,00508040657058549","0,0000513183715408252","0,0000634724902123477","-0,000169621925890282","-0,00012521025983338","-0,00527168463538967"
"3,94410637818346","1,84250428176078E-016","0,000245065385550313","-0,000000943774876049371","-0,000194992311496887","0,0000702715830113477","-0,00323473932338494","0,0000498902452330604","0,0000487959580120614","-0,000133181322470994","-0,0000420270368268132","-0,0031918605972489"
"3,98166929607092","0,117967392570994","0,000268451313613073","0,00000716546602594469","-0,000201678131119535","0,000161212140973336","-0,00109060557807281","0,0000399267827043283","0,0000286057103955913","-0,000091809396397426","0,0000443020183837897","-0,000834429673493704"
"4,01923221395838","0,227981103243009","0,000266297284271264","0,0000140335633639808","-0,000192623936176459","0,00023289587742284","0,00115568873172273","0,0000210495147039015","0,00000495835413808546","-0,0000501466531907275","0,000125922979797475","0,00157807571605309"
"4,05679513184584","0,318749819759844","0,000237149556738244","0,0000185777425781625","-0,000168773910215328","0,000277094257028211","0,00329821456052034","-0,00000575982114191793","-0,0000196875895380526","-0,0000120193615608195","0,000195466363003724","0,00382026179741256"
"4,0943580497333","0,380560518978874","0,000182363422053147","0,0000200516583590317","-0,000132209756250015","0,000288796550918135","0,00514028666950706","-0,0000381604611010467","-0,0000427347352466495","0,0000198988365159691","0,000246738142832929","0,00568503032758856"
"4,13192096762077","0,406309342707138","0,000106115455554465","0,0000181556542038918","-0,0000859631715438372","0,000266791745474685","0,00651251619280992","-0,0000726475664474881","-0,0000617268619794687","0,0000442317080489977","0,000275293998323737","0,00700276715444491"
"4,16948388550823","0,392299847777403","0,0000151002000247189","0,0000130862743611554","-0,0000337585403537748","0,000213806163250651","0,00728839256762409","-0,000104926075403506","-0,0000746150948121826","0,0000608503412593916","0,000278841146772882","0,00765677698272343"
"4,20704680339569","0,338720381907661","-0,0000820691287186968","0,0000055176440789632","0,0000202916613956807","0,000136179943323863","0,00739596100082869","-0,000130423936634842","-0,0000799809204283907","0,0000706530080481008","0,000257429655849816","0,00759355892774318"
"4,24460972128315","0,249742433245172","-0,000175701384231242","-0,00000348369117484106","0,0000720133398886972","0,0000431197417384905","0,0068245160685625","-0,00014488469967139","-0,0000771915032377881","0,000075221254889663","0,000213416451602519","0,00682702557836661"
"4,28217263917061","0,133218726446764","-0,000256025227878342","-0,0000126000146491727","0,000117492984839727","-0,0000543850135831685","0,0056256864075639","-0,000144965870054858","-0,0000664702855441261","0,000076412727504126","0,000151208133682756","0,00543635384188084"
"4,31973555705807","1,3927759134828E-015","-0,000314238187062974","-0,0000204417208305562","0,000153370824107745","-0,000144855171244224","0,00390879845795801","-0,00012876480534712","-0,00004887524509655","0,0000759566352130535","0,0000768107733305778","0,00355776156102796"
