Propagation time (micsec),ExcitationSignal,A0 Propagated signal (nm),A1 Propagated signal (nm),A2 Propagated signal (nm),A3 Propagated signal (nm),A4 Propagated signal (nm),S0 Propagated signal (nm),S1 Propagated signal (nm),S2 Propagated signal (nm),S3 Propagated signal (nm),Sum Propagated signal (nm)
"1,38982796183608","-0,0311992226441295","-0,0000582997961140909","-0,0000400486620661137","0,000153371855203571","-0,0000922040898425065","0,000521257228827788","-0,000246762357378581","-0,0000812140541032738","-0,000142225035501836","-0,0000757769814886953","-0,0000619018924637379"
"1,42739087972354","-0,0452497569804871","-0,000132094232083772","-0,0000924533843804502","0,000120896023609075","-0,0000553447558577987","0,000312119778535392","-0,000266631890339504","-0,0000314370000473508","-0,00014676383064558","-0,0000320678389963419","-0,000323777130206332"
"1,464953797611","-0,0559738480620742","-0,000193236929679421","-0,000135672346434885","0,0000773979901643905","-0,0000146804242655128","0,0000738617131389252","-0,000260010138301245","0,0000205642031181047","-0,000134343376973171","0,0000125879443423545","-0,00055353136489046"
"1,50251671549846","-0,0618466599780682","-0,000235752528824142","-0,000165484956394996","0,0000259179425961261","0,0000266155869759074","-0,000171448583642602","-0,000227227495499869","0,0000697108616497276","-0,000105954262826551","0,0000527311435890805","-0,000730892292377319"
"1,54007963338592","-0,0617312930212589","-0,000255519813011876","-0,000179005488461772","-0,0000297071666547689","0,0000653531707435622","-0,000401056334691577","-0,000171256048639235","0,00011126183315167","-0,0000644900758186391","0,000083654491399415","-0,000840765431983222"
"1,57764255127338","-0,055044134013733","-0,000250691037323661","-0,000174978356577199","-0,0000851069095147416","0,0000985663187724327","-0,000593644889037994","-0,0000974480869974569","0,00014129171113371","-0,0000144447477233441","0,000101961080060569","-0,000874494917207685"
"1,61520546916084","-0,0418718651670832","-0,000221877625066938","-0,000153907766615667","-0,000135703226269292","0,000123736302499655","-0,000731328572407702","-0,0000130275823093588","0,000157083027578887","0,0000385851921940801","0,000105952338692256","-0,000830487911704081"
"1,65276838704831","-0,0230226186905428","-0,000172081455452397","-0,000118006990834373","-0,00017707730640418","0,000138980994983546","-0,000801325696653301","0,0000736179939829482","0,000157391195835477","0,000088537442661019","0,0000957999308554014","-0,000714163891025859"
"1,69033130493577","-4,28947442438818E-017","-0,000106378050149829","-0,0000709713754606104","-0,000205350000377332","0,000143196435900424","-0,000797153614653021","0,000153776386005788","0,000142554317677556","0,000129586448554339","0,0000734825485569929","-0,000537256903945694"
"1,72789422282323","0,0251032983681922","-0,0000313846934264784","-0,0000175978559135444","-0,000217544027470694","0,000136139960355048","-0,000719232924865195","0,000219295571841793","0,000114436515595551","0,000156829388222664","0,0000424974802030675","-0,000316560585457787"
"1,76545714071069","0,0497866160652844","0,0000454300850527636","0,0000367098095347771","-0,000211894495811126","0,000118448232157138","-0,000574843968458906","0,000263424222431909","0,0000762113481673876","0,000166874265158301","0,00000738449687680178","-0,000072256004890953"
"1,80302005859815","0,0713825637359021","0,000116521828189295","0,0000864984812737349","-0,000188075535862564","0,0000915881211686048","-0,000377440226478501","0,000281519524270332","0,0000320091661459842","0,000158259303922788","-0,0000268773361602442","0,00017400332646943"
"1,84058297648561","0,0873358761965364","0,000175047039873567","0,000126827191899861","-0,000147315457670039","0,0000577432650722512","-0,000145384191383801","0,000271546465889869","-0,0000135329489070984","0,000131651967568236","-0,0000555236830520981","0,000401059649290747"
"1,87814589437307","0,0954915028125263","0,000215558183791835","0,000153773550398856","-0,0000923807228165682","0,0000196440354612964","0,0000997741124032619","0,000234313206952749","-0,0000557694182572004","0,0000898013936191217","-0,0000746272886890534","0,000590087052864298"
"1,91570881226054","0,0943605060433238","0,000234542389449891","0,000164831436241652","-0,0000274197397027205","-0,0000196468662469431","0,000335312788465812","0,000173414022770687","-0,0000905381220213129","0,0000372469144005246","-0,0000816100527443053","0,000726132770613284"
"1,953271730148","0,0833326342491547","0,000230746866520533","0,000159157957256233","0,000042329769720828","-0,0000569771856862437","0,000539457441562626","0,0000948818064026649","-0,000114592447545509","-0,0000201858227721397","-0,0000755798619100388","0,000799238523548954"
"1,99083464803546","0,0628082539171986","0,000205257868367909","0,000137643796223584","0,000110952465330295","-0,000089357568222417","0,000693404753130293","0,00000658299954463681","-0,000125926596938652","-0,0000760442262983669","-0,0000574489702239305","0,00080506452091335"
"2,02839756592292","0,034229456855251","0,000161327641701793","0,000102800096648735","0,000172355654160201","-0,00011420364781956","0,000783060729790308","-0,0000825842350546149","-0,000123959369947484","-0,000123987829257349","-0,0000298179566320748","0,000744991083589955"
"2,06596048381038","2,81111246610873E-016","0,000103972007719402","0,0000584748600923892","0,000220816461641084","-0,00012954794577432","0,00080033202804492","-0,000163605904986495","-0,000109557610602051","-0,000158521193509574","0,00000336130782458629","0,000625724010449942"
"2,10352340169784","-0,036704650619251","0,0000393867923727355","0,00000943026231779052","0,0002515264123975","-0,000134203605989211","0,000743851840758371","-0,000228286146762398","-0,0000848986114727947","-0,000175634796913912","0,0000373022971991285","0,00045847444390721"
"2,14108631958531","-0,0722237070872782","-0,0000257487102582853","-0,0000391727018712026","0,000261080573123485","-0,00012786543352196","0,000619075824701298","-0,000270100163420575","-0,000053188957385722","-0,000173278219807189","0,000067015649875023","0,000257817861434871"
"2,17864923747277","-0,102768965461635","-0,0000850010330715031","-0,0000823259381340697","0,000247860277913039","-0,000111138531254208","0,000437743204613143","-0,000284874703026358","-0,0000182734826766079","-0,000151609136543075","0,00008797652458821","0,0000403571824085705"
"2,21621215536023","-0,124819930089255","-0,000132861716635607","-0,000115702348956452","0,00021226575963374","-0,0000854907040126445","0,000216757771298588","-0,000271222378022274","0,000015819654089018","-0,000112987610355506","0,0000967424033582375","-0,0001766791696029"
"2,25377507324769","-0,135515686289294","-0,000165300514444719","-0,000136103272054826","0,000156767373216866","-0,0000531312561992542","-0,0000234026623541896","-0,000230682153573653","0,00004534474163115","-0,0000617149416855472","0,0000914413684316974","-0,000376781317032476"
"2,29133799113515","-0,133000962214651","-0,000180132618602901","-0,000141777483992585","0,0000857605483243681","-0,0000168252953389034","-0,000260596712257496","-0,000167549890536982","0,0000672611965826315","-0,00000354632257339085","0,0000720660517370316","-0,000545340526658227"
"2,32890090902261","-0,116686269704274","-0,000177162707545547","-0,000132578514785367","0,00000522865370488755","0,0000203414228601149","-0,000473069789264198","-0,0000884164802216129","0,0000795645734616472","0,0000549667548188644","0,0000405319310820487","-0,000670594155889163"
"2,36646382691007","-0,0873889812604789","-0,000158095632985039","-0,000109945168878404","-0,0000777622936034088","0,0000552272893605946","-0,000641453225957971","-0,00000146312364917253","0,0000814883393719754","0,000107228180021576","0,000000487633471192245","-0,000744288002848657"
"2,40402674479754","-0,0473331673372142","-0,000126231527565223","-0,0000767098741288598","-0,000155694771820856","0,0000849063168693567","-0,000750527845433873","0,0000844099171747262","0,0000735542547278677","0,0001473555443608","-0,0000431041051484543","-0,000762042090964515"
"2,441589662685","1,54624980419073E-016","-0,000085988637798554","-0,0000367585531967081","-0,000221299523047529","0,00010692220625532","-0,000790591574778953","0,000160526299700654","0,0000574672073880147","0,000170856633257368","-0,0000845669848480019","-0,000723432927068389"
"2,47915258057246","0,0501638399032976","-0,0000423171645102315","0,00000541802265390691","-0,000268257037742857","0,000119501989990699","-0,000758309202410773","0,000219345515188804","0,0000358688445473487","0,000175145045913314","-0,000118221596580547","-0,000631825582950336"
"2,51671549845992","0,0981566493814253","-0,0000000793869539495959","0,0000452298100204433","-0,000291830725450694","0,000121709500343125","-0,000656971615603714","0,000255244400172483","0,0000119811513070253","0,000159834665227389","-0,000139118889842841","-0,000494001090780734"
"2,55427841634738","0,138913979853144","0,0000365261028096554","0,0000784927193383442","-0,000289365842322735","0,000113524124263982","-0,000496147067531228","0,000265083526403403","-0,0000108157622144871","0,000126778610730729","-0,000143704935673888","-0,000319628524196224"
"2,59184133423484","0,167834863818454","0,0000644254196910833","0,000101877062134128","-0,00026059945908111","0,0000958370326158671","-0,0002907629883168","0,000248497935253968","-0,0000294195600127226","0,0000798483005595948","-0,00013033170324376","-0,00012062796039975"
"2,62940425212231","0,181288005125655","0,0000819610365323842","0,000113250045804128","-0,000207744180477248","0,0000703646976837874","-0,000059708392156792","0,000207882724995111","-0,0000414015509062904","0,0000244787742796647","-0,0000995456684783758","0,0000895374872763693"
"2,66696717000977","0,177043278458729","0,0000889822517769893","0,000111875918518737","-0,000135330343503741","0,0000394873148490162","0,00017591060991931","0,00014807837646613","-0,0000453136715138594","-0,000032966131935667","-0,0000541119316756773","0,000296612392901238"
"2,70453008789723","0,154579033623469","0,0000867293638010837","0,0000984541486246755","-0,0000498158278619641","0,0000060269540133773","0,000394700010799225","0,000075794471733841","-0,0000408685038313266","-0,0000859340677901179","0,00000123686905522056","0,000486323418544014"
"2,74209300578469","0,115226394442905","0,0000775336351587003","0,0000749948397877494","0,0000410031400237132","-0,0000270138482577266","0,000576915198940407","-0,00000116027394057726","-0,0000289697064682776","-0,000128442963359437","0,0000603039593784578","0,000645163981263008"
"2,77965592367215","0,0621270967943547","0,0000643793128169696","0,0000445492378696949","0,000128725342224757","-0,0000567284017841396","0,000706231498186322","-0,0000747523818158565","-0,0000115885476649681","-0,000155769426171114","0,00011612972609071","0,000761176359752375"
"2,81721884155961","5,55426794948966E-016","0,0000503920011285812","0,0000108295152939059","0,000205150958427903","-0,000080570860470985","0,000771190608551309","-0,00013760212286408","0,0000084987932067622","-0,000164986382290564","0,000161810914797272","0,000824713425780105"
"2,85478175944707","-0,0652686067651925","0,0000383271790747567","-0,0000222358533240515","0,000263080683288469","-0,0000965846942247833","0,000766196900198214","-0,000183766613907978","0,0000280811269139945","-0,000155287638264743","0,000191341334713585","0,000829152424467463"
"2,89234467733454","-0,127176464956158","0,0000301323048450777","-0,0000509582542042522","0,000297026367285493","-0,000103572948175437","0,0006919795163537","-0,000209340214685697","0,0000439437009716227","-0,000128062401347258","0,000200372625046272","0,000771520696089521"
"2,929907595222","-0,179247578441489","0,0000266457092190519","-0,0000723034856074945","0,000303759660630423","-0,000101194313649607","0,000555484977300613","-0,000212807338776295","0,0000533073314892858","-0,0000867124516130993","0,000186800760914154","0,000652980849907033"
"2,96747051310946","-0,215702306183347","0,0000274765819758747","-0,000084217500685579","0,000282640770105736","-0,0000899763747103104","0,000369215987079901","-0,000195112632620743","0,0000542196432522805","-0,0000362350747653333","0,000151102649382109","0,000479114049013935"
"3,00503343099692","-0,232086602510502","0,0000310851878966119","-0,0000858275549664379","0,000235691485604981","-0,0000712456227492742","0,000150080888935395","-0,000159447197774536","0,0000458479032382737","0,0000173775810028324","0,0000963753569128931","0,00025993802810074"
"3,04259634888438","-0,225792881138784","0,0000350542599374728","-0,0000774984174316902","0,000167402826394391","-0,0000469821075725044","-0,00008213952116968","-0,000110783093062079","0,0000286342546290404","0,0000678506361596313","0,0000280650070127005","0,00000960384489728204"
"3,08015926677184","-0,196413334483692","0,0000365150154163359","-0,0000607409001028123","0,0000842952243851729","-0,0000196140603707979","-0,000306568870508995","-0,0000552177286451749","0,00000429046071971829","0,00010936524501865","-0,0000465908327296961","-0,000254266446817599"
"3,1177221846593","-0,145881480829327","0,0000326681250107124","-0,000037987581299898","-0,00000572486909347718","0,00000822629651917206","-0,000503097180176429","0,00000078857445691498","-0,0000243713455651036","0,000137236519706927","-0,00011934875587515","-0,000511610216316331"
"3,15528510254677","-0,0783779361216683","0,0000213244422199343","-0,000012266133879605","-0,0000941465366526806","0,0000339608617310335","-0,000654163728813808","0,0000511872330267735","-0,0000537552353341665","0,000148450930306114","-0,000181886164847779","-0,000741294332244183"
"3,19284802043423","1,9056100347472E-016","0,00000138466364496494","0,0000131877159112001","-0,000172693989722075","0,0000553117083620552","-0,000746305243977559","0,0000910339305621729","-0,0000799101684684257","0,000142000727938427","-0,000226763351672323","-0,000922754007421562"
"3,23041093832169","0,0817807400083733","-0,0000268176110322553","0,0000353292281559693","-0,00023413787149648","0,0000705107053899816","-0,00077133573636299","0,000117016564736019","-0,0000990209358142317","0,000118977501653989","-0,000248308907221305","-0,0010377870619913"
"3,26797385620915","0,158825493984266","-0,0000613690712491793","0,0000516669379466769","-0,000272994941712731","0,0000784524569884259","-0,000727057336165228","0,000127758079537336","-0,000107902596336106","0,000082415907848724","-0,000243323004047041","-0,00107235356718912"
"3,30553677409661","0,223133676282809","-0,0000988610897858764","0,0000605449977952524","-0,000286044762785541","0,0000787764986305336","-0,000617442737022125","0,000123862885834054","-0,000104437646416934","0,0000369084223438651","-0,000211512322967299","-0,00101820575437407"
"3,34309969198407","0,267667359023216","-0,000134709716031807","0,0000613131109409333","-0,000272611611740411","0,0000718722701185424","-0,000452275726172288","0,000107708456220952","-0,0000879004370808599","-0,0000119609094294424","-0,000155600122868315","-0,000874164686042694"
"3,38066260987154","0,287110354217464","-0,000163683098610762","0,000054366124007012","-0,00023458496779556","0,0000588085372361707","-0,000246282893837308","0,0000830160793858616","-0,0000591254201169043","-0,0000582945394251548","-0,0000810918400959661","-0,000646872019252611"
"3,418225527759","0,27848095989895","-0,000180577825482283","0,0000410518442755008","-0,000176179810559375","0,0000411967752202068","-0,0000178330908068891","0,0000542625926542261","-0,0000204933483073856","-0,0000965893271728469","0,00000428359208243716","-0,000350878598096409"
"3,45578844564646","0,241529420369778","-0,00018096164993073","0,0000234620530957842","-0,00010346553558881","0,0000210047175577982","0,000212682027790889","0,0000260146591112951","0,0000242694021000303","-0,000122389429820993","0,0000913984343652812","-0,00000798532131945462"
"3,49335136353392","0,178870791394969","-0,000161885807241201","0,00000413597389510255","-0,0000237165147597422","0,000000341103917944959","0,000424645957086235","0,00000227629716485287","0,0000704611041863106","-0,000132806602813994","0,000170726717141864","0,000354178228577373"
"3,53091428142138","0,0958293998751825","-0,000122467921484278","-0,0000142841282893324","0,0000553444568927134","-0,0000187648665943904","0,000599038173022203","-0,0000140622821436457","0,00011290667457347","-0,000126846877990572","0,000233408763517747","0,000704271991503915"
"3,56847719930884","9,28784652150725E-016","-0,0000642571885352128","-0,000029400243758828","0,000126328350782655","-0,0000345659889449078","0,000720120095240539","-0,000021600617238134","0,00014653690357118","-0,000105506317429427","0,000272258637445296","0,00100991363113316"
"3,6060401171963","-0,0994398334277259","0,00000868368490079613","-0,0000393642771587594","0,000182905059235645","-0,0000457606760834828","0,000776839569894034","-0,0000205786655313776","0,000166979832619582","-0,0000716265691639776","0,000282598355501877","0,00124067631421434"
"3,64360303508377","-0,192604612371762","0,0000900127755126245","-0,0000431035934449021","0,000220396724513236","-0,0000516018635087867","0,000763830753574027","-0,0000127826947832315","0,000171095951726687","-0,0000295298771134469","0,000262821100704394","0,0013711392771806"
"3,68116595297123","-0,269880163397861","0,00017165389763586","-0,00004043884337064","0,000236180414532081","-0,0000519417671143798","0,000681920256782993","-0,00000122020105785249","0,000157393531199042","0,0000155204623320435","0,000214615618176351","0,0013836833691155"
"3,71872887085869","-0,322910502412359","0,000244606674042452","-0,0000320807250624669","0,000229863457729933","-0,0000472103933445239","0,000538092138563366","0,000010390590910376","0,000126272527952656","0,0000579676010179378","0,00014282208671609","0,00127072395852582"
"3,75629178874615","-0,345491502812526","0,000299939793228256","-0,0000195081662487853","0,000203220480027517","-0,000038333053400641","0,000344910458028495","0,0000182450751475886","0,0000800638450598728","0,0000926375725856862","0,0000549316927496233","0,00103610769717761"
"3,79385470663361","-0,334276592262848","0,000329857467601365","-0,00000474578205846687","0,000159907540217673","-0,0000265986858885922","0,00011944481363782","0,000019102110212456","0,0000228532629128013","0,000115362818486556","-0,0000397169537356615","0,000695466591385951"
"3,83141762452107","-0,289215783656261","0,000328713280291254","0,00000992858102570549","0,000104992736652519","-0,0000134958235387812","-0,000118212242199492","0,0000108658251952589","-0,0000398964227534589","0,000123478031152741","-0,000130956283614419","0,000275417682211328"
"3,86898054240853","-0,21367406500535","0,000293844544443153","0,0000223065091262272","0,0000443615755970143","-0,000000536015296350298","-0,00034671052379496","-0,00000698685300100516","-0,000101888377500975","0,000116129560632722","-0,000208909588733613","-0,000188389168527787"
"3,906543460296","-0,114206268046505","0,000226114801921653","0,0000305584790359155","-0,0000159328057835797","0,0000109148531712644","-0,00054533852916078","-0,0000332001110073998","-0,000156643732566385","0,000094362610613638","-0,000265086306969283","-0,000654250740744957"
"3,94410637818346","1,84250428176078E-016","0,000130081072000783","0,0000334886423003308","-0,0000703009746920447","0,0000197786221694283","-0,000695885254449776","-0,0000647931482994124","-0,000198193120664317","0,0000609775636477616","-0,000293328903958353","-0,0010781755019456"
"3,98166929607092","0,117967392570994","0,0000137430151026411","0,0000307008119239984","-0,000114161527810045","0,0000253654059117134","-0,000784302292065349","-0,0000973780082790205","-0,000221732439356704","0,0000201747213744506","-0,000290503735351771","-0,00141809404855009"
"4,01923221395838","0,227981103243009","-0,000112121137963988","0,0000226533271639869","-0,000144342570334636","0,0000274231448721838","-0,000802015647058843","-0,000125709079573917","-0,000224170084714239","-0,0000229678550556644","-0,000256856941352407","-0,00163810684401752"
"4,05679513184584","0,318749819759844","-0,000234977702924646","0,0000105952089436622","-0,000159303267878028","0,0000261330202653705","-0,000746764829177192","-0,000144398912666059","-0,000204503608636856","-0,0000631189123547671","-0,000195994245484871","-0,00171233324991339"
"4,0943580497333","0,380560518978874","-0,000341820409690833","-0,00000360820388852825","-0,000159160796280012","0,0000220540793502182","-0,000622886303873311","-0,000148709447204314","-0,000163981510105061","-0,0000953446221442117","-0,000114486165446663","-0,00162794337928272"
"4,13192096762077","0,406309342707138","-0,00042057843612117","-0,0000177371678867592","-0,000145531315950003","0,0000160262931475858","-0,000441006187037469","-0,000135313317366768","-0,000106028752040211","-0,000115706335324397","-0,0000211426892490826","-0,00138701790782827"
"4,16948388550823","0,392299847777403","-0,000461494153442262","-0,0000295321689750978","-0,000121214990003948","0,00000904584272417846","-0,000217159183257359","-0,000102918842219167","-0,000035940089377766","-0,00012173355516713","0,0000739609799851193","-0,00100698615973343"
"4,20704680339569","0,338720381907661","-0,000458311709573742","-0,000037019067655651","-0,000089772036423026","0,00000212919566129328","0,0000285972926393949","-0,0000526652079007959","0,000039629418346174","-0,000112715833223157","0,000160597782783593","-0,000519530165345916"
"4,24460972128315","0,249742433245172","-0,000409132652184069","-0,0000388006404242623","-0,0000550474323903245","-0,00000381679220081685","0,000273957749998909","0,0000117799713372554","0,000113325062367235","-0,0000897795896623974","0,00022951579073851","0,0000320014675800385"
"4,28217263917061","0,133218726446764","-0,000316827237211506","-0,0000342742711858484","-0,0000207050684792388","-0,00000810295807943584","0,000496378042436587","0,0000844529168156129","0,000177835878327016","-0,0000557420872076894","0,00027345207032268","0,000596467285738178"
"4,31973555705807","1,3927759134828E-015","-0,000188936654885606","-0,0000237447524011364","0,000010172284772443","-0,0000103316335643462","0,000675140638000332","0,000157646645942007","0,000226642929078885","-0,0000147617478466068","0,000287919888842926","0,0011197475979389"
